condition_code,run,seed,scientific_status,final_generation,final_population_size,latest_checkpoint,latest_checkpoint_generation,provenance_file,git_commit
HLHLHHH-HL,3,13774060396737916475,maximum_generations,1500,302,state-003-002-0001500.gz,1500,TE-Interaction-Experiments/HLHLHHH-HL/provenance-003-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
HLHLHHH-LH,1,6206788202151594402,te_extinction,292,292,state-001-001-0000250.gz,250,TE-Interaction-Experiments/HLHLHHH-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHHH-LH,2,12170919529781126908,host_extinction,30,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHHH-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHHH-LH,3,1478703772263955813,checkpointed,865,304,state-003-002-0000865.gz,865,TE-Interaction-Experiments/HLHLHHH-LH/provenance-003-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
HLHLHHH-LL,1,1879266847233166613,te_extinction,288,315,state-001-001-0000250.gz,250,TE-Interaction-Experiments/HLHLHHH-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHHH-LL,2,7787958516212385448,te_extinction,261,315,state-002-001-0000250.gz,250,TE-Interaction-Experiments/HLHLHHH-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHHH-LL,3,1596309065973985520,te_extinction,234,314,state-003-001-0000200.gz,200,TE-Interaction-Experiments/HLHLHHH-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHHH-Z,1,16031262731505261362,host_extinction,11,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHHH-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLHHH-Z,2,16154565786388863320,host_extinction,13,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHHH-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLHHH-Z,3,9900483776925472247,te_extinction,11,298,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHHH-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLHHL-HH,1,2528903465304074542,maximum_generations,1500,30,state-001-002-0001500.gz,1500,TE-Interaction-Experiments/HLHLHHL-HH/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
HLHLHHL-HH,2,14323014183821440472,maximum_generations,1500,37,state-002-001-0001500.gz,1500,TE-Interaction-Experiments/HLHLHHL-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHHL-HH,3,8668245574421017707,maximum_generations,1500,30,state-003-001-0001500.gz,1500,TE-Interaction-Experiments/HLHLHHL-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHHL-HL,1,10839721130080535295,maximum_generations,1500,28,state-001-002-0001500.gz,1500,TE-Interaction-Experiments/HLHLHHL-HL/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
HLHLHHL-HL,2,16072067799640574831,maximum_generations,1500,31,state-002-001-0001500.gz,1500,TE-Interaction-Experiments/HLHLHHL-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHHL-HL,3,8376031668860160031,maximum_generations,1500,36,state-003-001-0001500.gz,1500,TE-Interaction-Experiments/HLHLHHL-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHHL-LH,1,4216456360564089800,host_extinction,12,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHHL-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHHL-LH,2,15015196778585693135,maximum_generations,1500,29,state-002-002-0001500.gz,1500,TE-Interaction-Experiments/HLHLHHL-LH/provenance-002-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
HLHLHHL-LH,3,358155075075521321,host_extinction,19,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHHL-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHHL-LL,1,8934041699246091286,host_extinction,12,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHHL-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHHL-LL,2,10801771796916563056,maximum_generations,1500,27,state-002-002-0001500.gz,1500,TE-Interaction-Experiments/HLHLHHL-LL/provenance-002-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
HLHLHHL-LL,3,10018878636171876963,te_extinction,860,30,state-003-001-0000850.gz,850,TE-Interaction-Experiments/HLHLHHL-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHHL-Z,1,15312349130086024343,host_extinction,10,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHHL-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLHHL-Z,2,11328746869530590589,te_extinction,10,32,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHHL-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLHHL-Z,3,7740219768438599355,host_extinction,9,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHHL-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLHLH-HH,1,1389509193534740479,te_extinction,702,309,state-001-001-0000700.gz,700,TE-Interaction-Experiments/HLHLHLH-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLH-HH,2,18080338835114720951,maximum_generations,1500,304,state-002-002-0001500.gz,1500,TE-Interaction-Experiments/HLHLHLH-HH/provenance-002-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
HLHLHLH-HH,3,14272897308930798907,maximum_generations,1500,285,state-003-002-0001500.gz,1500,TE-Interaction-Experiments/HLHLHLH-HH/provenance-003-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
HLHLHLH-HL,1,15841109305292371498,te_extinction,422,302,state-001-001-0000400.gz,400,TE-Interaction-Experiments/HLHLHLH-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLH-HL,2,13373347795303212103,maximum_generations,1500,317,state-002-002-0001500.gz,1500,TE-Interaction-Experiments/HLHLHLH-HL/provenance-002-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
HLHLHLH-HL,3,14873140022900756843,te_extinction,429,311,state-003-001-0000400.gz,400,TE-Interaction-Experiments/HLHLHLH-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLH-LH,1,13664626190165521617,checkpointed,999,282,state-001-002-0000999.gz,999,TE-Interaction-Experiments/HLHLHLH-LH/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
HLHLHLH-LH,2,570955180713692362,te_extinction,541,284,state-002-001-0000500.gz,500,TE-Interaction-Experiments/HLHLHLH-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLH-LH,3,18236592561928225794,te_extinction,496,292,state-003-001-0000450.gz,450,TE-Interaction-Experiments/HLHLHLH-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLH-LL,1,8531521882231954188,checkpointed,882,315,state-001-002-0000882.gz,882,TE-Interaction-Experiments/HLHLHLH-LL/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
HLHLHLH-LL,2,3534087459496143836,host_extinction,19,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHLH-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLH-LL,3,10093270467274745834,checkpointed,977,308,state-003-002-0000977.gz,977,TE-Interaction-Experiments/HLHLHLH-LL/provenance-003-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
HLHLHLH-Z,1,10559148130121423874,te_extinction,13,283,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHLH-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLHLH-Z,2,16275754648724270466,te_extinction,10,54,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHLH-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLHLH-Z,3,1895627403082136750,host_extinction,10,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHLH-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLHLL-HH,1,11699099147434398591,maximum_generations,1500,31,state-001-001-0001500.gz,1500,TE-Interaction-Experiments/HLHLHLL-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLL-HH,2,16638345539291393038,maximum_generations,1500,24,state-002-001-0001500.gz,1500,TE-Interaction-Experiments/HLHLHLL-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLL-HH,3,10752933893733626322,maximum_generations,1500,29,state-003-001-0001500.gz,1500,TE-Interaction-Experiments/HLHLHLL-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLL-HL,1,13577919411074066393,maximum_generations,1500,30,state-001-001-0001500.gz,1500,TE-Interaction-Experiments/HLHLHLL-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLL-HL,2,7148105799511873054,maximum_generations,1500,29,state-002-001-0001500.gz,1500,TE-Interaction-Experiments/HLHLHLL-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLL-HL,3,9969175227632001937,maximum_generations,1500,33,state-003-001-0001500.gz,1500,TE-Interaction-Experiments/HLHLHLL-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLL-LH,1,13597806415141888391,host_extinction,13,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHLL-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLL-LH,2,13269291212872688527,host_extinction,14,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHLL-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLL-LH,3,13424901169063962190,maximum_generations,1500,31,state-003-002-0001500.gz,1500,TE-Interaction-Experiments/HLHLHLL-LH/provenance-003-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
HLHLHLL-LL,1,12097972868977540319,host_extinction,15,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHLL-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLL-LL,2,18296375026854997457,host_extinction,12,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHLL-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLL-LL,3,17704670607610202790,te_extinction,527,28,state-003-001-0000500.gz,500,TE-Interaction-Experiments/HLHLHLL-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLHLL-Z,1,5555473203878158009,te_extinction,9,29,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHLL-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLHLL-Z,2,7591517690229370790,host_extinction,9,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHLL-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLHLL-Z,3,14575426364123461451,host_extinction,10,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLHLL-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLLHH-HH,1,3910209388303082998,te_extinction,622,298,state-001-001-0000600.gz,600,TE-Interaction-Experiments/HLHLLHH-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHH-HH,2,5679048716481871517,te_extinction,384,279,state-002-001-0000350.gz,350,TE-Interaction-Experiments/HLHLLHH-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHH-HH,3,1606993474124679106,te_extinction,918,309,state-003-001-0000900.gz,900,TE-Interaction-Experiments/HLHLLHH-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHH-HL,1,11987828296109549065,te_extinction,365,316,state-001-001-0000350.gz,350,TE-Interaction-Experiments/HLHLLHH-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHH-HL,2,14226851311755678527,te_extinction,196,292,state-002-001-0000150.gz,150,TE-Interaction-Experiments/HLHLLHH-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHH-HL,3,10610769533993364943,te_extinction,515,309,state-003-001-0000500.gz,500,TE-Interaction-Experiments/HLHLLHH-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHH-LH,1,184291843232454993,te_extinction,262,314,state-001-001-0000250.gz,250,TE-Interaction-Experiments/HLHLLHH-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHH-LH,2,4534945531783277736,te_extinction,239,311,state-002-001-0000200.gz,200,TE-Interaction-Experiments/HLHLLHH-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHH-LH,3,7167250190515293474,te_extinction,540,274,state-003-001-0000500.gz,500,TE-Interaction-Experiments/HLHLLHH-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHH-LL,1,3196489901838950815,host_extinction,10,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHH-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHH-LL,2,15788355687938000675,te_extinction,278,301,state-002-001-0000250.gz,250,TE-Interaction-Experiments/HLHLLHH-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHH-LL,3,14048899559897093685,host_extinction,9,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHH-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHH-Z,1,8465500401169329320,te_extinction,7,37,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHH-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLLHH-Z,2,3241807169214363435,te_extinction,8,211,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHH-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLLHH-Z,3,1046838734410883028,te_extinction,8,140,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHH-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLLHL-HH,1,7751223074960960152,maximum_generations,1500,28,state-001-001-0001500.gz,1500,TE-Interaction-Experiments/HLHLLHL-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHL-HH,2,7948871957709773924,te_extinction,406,29,state-002-001-0000400.gz,400,TE-Interaction-Experiments/HLHLLHL-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHL-HH,3,1788501386032188681,host_extinction,10,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHL-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHL-HL,1,10070377625723654216,host_extinction,8,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHL-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHL-HL,2,3507431069633660653,host_extinction,8,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHL-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHL-HL,3,11915728632868132386,host_extinction,10,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHL-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHL-LH,1,15201919442222804925,host_extinction,8,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHL-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHL-LH,2,12038333362318713828,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHL-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHL-LH,3,15319492262809226422,host_extinction,8,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHL-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHL-LL,1,17008964131567310624,te_extinction,296,24,state-001-001-0000250.gz,250,TE-Interaction-Experiments/HLHLLHL-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHL-LL,2,15779709778530961837,te_extinction,205,34,state-002-001-0000200.gz,200,TE-Interaction-Experiments/HLHLLHL-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHL-LL,3,8539739782069145994,host_extinction,7,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHL-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLHL-Z,1,2282610934302677481,host_extinction,7,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHL-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLLHL-Z,2,8038320315970645080,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHL-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLLHL-Z,3,16126818976012979347,host_extinction,7,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLHL-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLLLH-HH,1,18025557006823161932,host_extinction,23,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLH-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLH-HH,2,14044222769247468792,te_extinction,630,314,state-002-001-0000600.gz,600,TE-Interaction-Experiments/HLHLLLH-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLH-HH,3,7355505390207704756,host_extinction,14,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLH-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLH-HL,1,5189131488666898098,maximum_generations,1500,319,state-001-001-0001500.gz,1500,TE-Interaction-Experiments/HLHLLLH-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLH-HL,2,6378083736363101147,host_extinction,10,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLH-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLH-HL,3,12877054900498081209,te_extinction,600,304,state-003-001-0000550.gz,550,TE-Interaction-Experiments/HLHLLLH-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLH-LH,1,12539481472383986093,te_extinction,399,290,state-001-001-0000350.gz,350,TE-Interaction-Experiments/HLHLLLH-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLH-LH,2,13275377712232646471,host_extinction,9,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLH-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLH-LH,3,15029652353614925824,te_extinction,734,308,state-003-001-0000700.gz,700,TE-Interaction-Experiments/HLHLLLH-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLH-LL,1,12676288920019525737,te_extinction,249,299,state-001-001-0000200.gz,200,TE-Interaction-Experiments/HLHLLLH-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLH-LL,2,17911251091440464072,te_extinction,224,310,state-002-001-0000200.gz,200,TE-Interaction-Experiments/HLHLLLH-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLH-LL,3,1242710871108663664,te_extinction,805,304,state-003-001-0000800.gz,800,TE-Interaction-Experiments/HLHLLLH-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLH-Z,1,459035098348178433,host_extinction,8,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLH-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLLLH-Z,2,419533309766641259,te_extinction,9,297,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLH-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLLLH-Z,3,11332679065108010078,host_extinction,8,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLH-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
HLHLLLL-HH,1,4956373702723991765,host_extinction,10,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLL-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLL-HH,2,12939257659089848872,host_extinction,16,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLL-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLL-HH,3,15885778228613208999,host_extinction,10,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLL-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLL-HL,1,10238677718356653354,host_extinction,9,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLL-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLL-HL,2,16813398803130578907,host_extinction,9,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLL-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLL-HL,3,17115098210852428208,host_extinction,8,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLL-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLL-LH,1,8147015998129646494,host_extinction,8,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLL-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLL-LH,2,572998865510023254,host_extinction,8,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLL-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLL-LH,3,3883955965048806613,host_extinction,7,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLL-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLL-LL,1,13662055217183934916,host_extinction,7,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLL-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLL-LL,2,1243736943790264494,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/HLHLLLL-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
HLHLLLL-LL,3,15313972285922407330,te_extinction,375,22,state-003-001-0000350.gz,350,TE-Interaction-Experiments/HLHLLLL-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
